"","postcode","locality","state","lat","long","frequency","Population"
"398","2305","NEW LAMBTON HEIGHTS","NSW",-32.930221,151.706545,2,11941
"399","2305","NEW LAMBTON","NSW",-32.930221,151.706545,2,11941
"400","2306","WINDALE","NSW",-32.993286,151.682517,2,3096
"401","2315","NELSON BAY","NSW",-32.746224,152.193698,2,13380
"402","2315","CORLETTE","NSW",-32.746224,152.193698,2,13380
"403","2315","FINGAL BAY","NSW",-32.746224,152.193698,2,13380
"404","2315","GAN GAN","NSW",-32.746224,152.193698,2,13380
"405","2315","SHOAL BAY","NSW",-32.746224,152.193698,2,13380
"406","2317","SALAMANDER BAY","NSW",-32.720937,152.076399,4,6171
"407","2317","SOLDIERS POINT","NSW",-32.720937,152.076399,4,6171
"408","2318","WILLIAMTOWN","NSW",-32.769906,151.851897,1,11391
"409","2318","SALT ASH","NSW",-32.769906,151.851897,1,11391
"410","2318","FULLERTON COVE","NSW",-32.769906,151.851897,1,11391
"411","2318","FERODALE","NSW",-32.769906,151.851897,1,11391
"412","2318","MEDOWIE","NSW",-32.769906,151.851897,1,11391
"413","2318","CAMPVALE","NSW",-32.769906,151.851897,1,11391
"414","2318","OYSTER COVE","NSW",-32.769906,151.851897,1,11391
"415","2320","ANAMBAH","NSW",-32.741737,151.543675,8,29289
"416","2320","ALLANDALE","NSW",-32.741737,151.543675,8,29289
"417","2320","MAITLAND NORTH","NSW",-32.741737,151.543675,8,29289
"418","2320","LOUTH PARK","NSW",-32.741737,151.543675,8,29289
"419","2320","MINDARIBBA","NSW",-32.741737,151.543675,8,29289
"420","2320","MOUNT DEE","NSW",-32.741737,151.543675,8,29289
"421","2320","GOSFORTH","NSW",-32.741737,151.543675,8,29289
"422","2320","LORN","NSW",-32.741737,151.543675,8,29289
"423","2320","HILLSBOROUGH","NSW",-32.741737,151.543675,8,29289
"424","2320","OAKHAMPTON","NSW",-32.741737,151.543675,8,29289
"425","2320","SOUTH MAITLAND","NSW",-32.741737,151.543675,8,29289
"426","2320","ROSEBROOK","NSW",-32.741737,151.543675,8,29289
"427","2320","MAITLAND","NSW",-32.741737,151.543675,8,29289
"428","2320","MELVILLE","NSW",-32.741737,151.543675,8,29289
"429","2320","BOLWARRA","NSW",-32.741737,151.543675,8,29289
"430","2320","OAKHAMPTON HEIGHTS","NSW",-32.741737,151.543675,8,29289
"431","2320","POKOLBIN","NSW",-32.741737,151.543675,8,29289
"432","2320","WINDELLA","NSW",-32.741737,151.543675,8,29289
"433","2320","ROTHBURY","NSW",-32.741737,151.543675,8,29289
"434","2320","FARLEY","NSW",-32.741737,151.543675,8,29289
"435","2320","BOLWARRA HEIGHTS","NSW",-32.741737,151.543675,8,29289
"436","2320","LARGS","NSW",-32.741737,151.543675,8,29289
"437","2320","KEINBAH","NSW",-32.741737,151.543675,8,29289
"438","2320","TELARAH","NSW",-32.741737,151.543675,8,29289
"439","2320","MAITLAND VALE","NSW",-32.741737,151.543675,8,29289
"440","2320","WALLALONG","NSW",-32.741737,151.543675,8,29289
"441","2320","RUTHERFORD","NSW",-32.741737,151.543675,8,29289
"442","2320","GLEN OAK","NSW",-32.741737,151.543675,8,29289
"443","2320","HORSESHOE BEND","NSW",-32.741737,151.543675,8,29289
"444","2320","ABERGLASSLYN","NSW",-32.741737,151.543675,8,29289
"445","2334","GRETA","NSW",-32.728461,151.385451,1,2485
"446","2343","WARRAH RIDGE","NSW",-31.505932,150.372784,2,4526
"447","2343","COOMOO COOMOO","NSW",-31.505932,150.372784,2,4526
"448","2343","YARRAMAN","NSW",-31.66545698,150.1491418,2,4526
"449","2343","PINE RIDGE","NSW",-31.505932,150.372784,2,4526
"450","2343","COLLY BLUE","NSW",-31.505932,150.372784,2,4526
"451","2343","SPRING RIDGE","NSW",-31.505932,150.372784,2,4526
"452","2343","QUIRINDI","NSW",-31.505932,150.372784,2,4526
"453","2343","BLACKVILLE","NSW",-31.505932,150.372784,2,4526
"454","2343","CAROONA","NSW",-31.505932,150.372784,2,4526
"455","2343","WALLABADAH","NSW",-31.505932,150.372784,2,4526
"456","2343","YANNERGEE","NSW",-31.505932,150.372784,2,4526
"457","2343","WINDY","NSW",-31.505932,150.372784,2,4526
"458","2343","BUNDELLA","NSW",-31.505932,150.372784,2,4526
"459","2343","BORAMBIL","NSW",-31.50597769,150.6372026,2,4526
"460","2343","QUIPOLLY","NSW",-31.505932,150.372784,2,4526
"461","2350","ARGYLE","NSW",-30.493397,151.906153,2,24474
"462","2350","WONGWIBINDA","NSW",-30.493397,151.906153,2,24474
"463","2350","ST PATRICKS","NSW",-30.493397,151.906153,2,24474
"464","2350","THALGARRAH","NSW",-30.493397,151.906153,2,24474
"465","2350","ABERFOYLE","NSW",-30.493397,151.906153,2,24474
"466","2350","TILBUSTER","NSW",-30.493397,151.906153,2,24474
"467","2350","ARMIDALE EAST","NSW",0,0,2,24474
"468","2350","ACACIA PARK","NSW",-30.493397,151.906153,2,24474
"469","2350","SOUTH HILL","NSW",-30.493397,151.906153,2,24474
"470","2350","DANGARSLEIGH","NSW",-30.493397,151.906153,2,24474
"471","2350","KELLYS PLAINS","NSW",-30.493397,151.906153,2,24474
"472","2350","ENMORE","NSW",-30.493397,151.906153,2,24474
"473","2350","ABINGTON","NSW",-30.493397,151.906153,2,24474
"474","2350","SAUMAREZ PONDS","NSW",-30.493397,151.906153,2,24474
"475","2350","CASTLE DOYLE","NSW",-30.493397,151.906153,2,24474
"476","2350","ARMIDALE","NSW",-30.493397,151.906153,2,24474
"477","2350","WARDS MISTAKE","NSW",-30.493397,151.906153,2,24474
"478","2350","MADGWICK","NSW",-30.493397,151.906153,2,24474
"479","2350","WOLLOMOMBI","NSW",-30.493397,151.906153,2,24474
"480","2350","LYNDHURST","NSW",-30.493397,151.906153,2,24474
"481","2350","ARMIDALE DC","NSW",0,0,2,24474
"482","2350","BOOROLONG","NSW",-30.493397,151.906153,2,24474
"483","2350","NEWLING","NSW",-30.493397,151.906153,2,24474
"484","2350","SAUMAREZ","NSW",-30.493397,151.906153,2,24474
"485","2350","HILLGROVE","NSW",-30.493397,151.906153,2,24474
"486","2350","JEOGLA","NSW",-30.493397,151.906153,2,24474
"487","2350","DUVAL","NSW",-30.493397,151.906153,2,24474
"488","2350","BEN VENUE","NSW",-30.493397,151.906153,2,24474
"489","2350","BONA VISTA","NSW",-30.493397,151.906153,2,24474
"490","2350","COMMISSIONERS WATERS","NSW",-30.493397,151.906153,2,24474
"491","2350","METZ","NSW",-30.493397,151.906153,2,24474
"492","2350","EAST ARMIDALE","NSW",-30.493397,151.906153,2,24474
"493","2350","PUDDLEDOCK","NSW",-30.493397,151.906153,2,24474
"494","2350","INVERGOWRIE","NSW",-30.493397,151.906153,2,24474
"495","2350","SOUDAN HEIGHTS","NSW",-30.493397,151.906153,2,24474
"496","2350","DONALD CREEK","NSW",-30.493397,151.906153,2,24474
"497","2350","NORTH HILL","NSW",-30.493397,151.906153,2,24474
"498","2350","WEST ARMIDALE","NSW",-30.493397,151.906153,2,24474
"499","2350","DUMARESQ","NSW",-30.493397,151.906153,2,24474
"500","2354","BRANGA PLAINS","NSW",-31.145898,151.762627,2,3521
"501","2354","WALCHA ROAD","NSW",-30.9268813,151.4210065,2,3521
"502","2354","KENTUCKY SOUTH","NSW",-31.145898,151.762627,2,3521
"503","2354","KENTUCKY","NSW",-31.145898,151.762627,2,3521
"504","2354","UPPER YARROWITCH","NSW",-31.145898,151.762627,2,3521
"505","2354","YARROWITCH","NSW",-31.145898,151.762627,2,3521
"506","2354","NOWENDOC","NSW",-31.145898,151.762627,2,3521
"507","2354","MOONA PLAINS","NSW",-31.145898,151.762627,2,3521
"508","2354","NIANGALA","NSW",-31.145898,151.762627,2,3521
"509","2354","WOLLUN","NSW",-31.145898,151.762627,2,3521
"510","2354","WALCHA","NSW",-31.145898,151.762627,2,3521
"511","2354","WOOLBROOK","NSW",-31.145898,151.762627,2,3521
"512","2380","MILROY","NSW",-31.046117,150.199154,2,10138
"513","2380","BASIN PLAIN","NSW",-31.046117,150.199154,2,10138
"514","2380","BURBURGATE","NSW",-31.046117,150.199154,2,10138
"515","2380","NOGGABRI","NSW",-31.046117,150.199154,2,10138
"516","2380","GUNNEMBENE","NSW",-31.046117,150.199154,2,10138
"517","2380","EMERALD HILL","NSW",-31.046117,150.199154,2,10138
"518","2380","COOCOOBOONAH","NSW",-31.046117,150.199154,2,10138
"519","2380","GUNNEDAH","NSW",-31.046117,150.199154,2,10138
"520","2380","MEERMAUL","NSW",-31.046117,150.199154,2,10138
"521","2380","GHOOLENDAADI","NSW",-31.046117,150.199154,2,10138
"522","2380","MARYS MOUNT","NSW",-31.046117,150.199154,2,10138
"523","2380","BLUE VALE","NSW",-31.046117,150.199154,2,10138
"524","2380","RANGARI","NSW",-31.046117,150.199154,2,10138
"525","2380","ORANGE GROVE","NSW",-31.046117,150.199154,2,10138
"526","2380","KELVIN","NSW",-31.046117,150.199154,2,10138
"527","2400","TULLOONA","NSW",-29.474921,149.462148,2,10215
"528","2400","YARRAMAN","NSW",-29.474921,149.462148,2,10215
"529","2400","MOREE EAST","NSW",-29.474921,149.462148,2,10215
"530","2400","TERRY HIE HIE","NSW",-29.474921,149.462148,2,10215
"531","2400","TIKITERE","NSW",-29.474921,149.462148,2,10215
"532","2400","MOREE","NSW",-29.474921,149.462148,2,10215
"533","2400","CROOBLE","NSW",-29.474921,149.462148,2,10215
"534","2400","ASHLEY","NSW",-29.474921,149.462148,2,10215
"535","2400","MALLOWA","NSW",-29.474921,149.462148,2,10215
"536","2400","BULLARAH","NSW",-29.474921,149.462148,2,10215
"537","2420","CAMBRA","NSW",-32.239696,151.685456,2,4066
"538","2420","DUNGOG","NSW",-32.239696,151.685456,2,4066
"539","2420","MUNNI","NSW",-32.239696,151.685456,2,4066
"540","2420","FOSTERTON","NSW",-32.239696,151.685456,2,4066
"541","2420","DUSODIE","NSW",-32.239696,151.685456,2,4066
"542","2420","UPPER CHICHESTER","NSW",-32.239696,151.685456,2,4066
"543","2420","TILLEGRA","NSW",-32.239696,151.685456,2,4066
"544","2420","FLAT TOPS","NSW",-32.239696,151.685456,2,4066
"545","2420","HANLEYS CREEK","NSW",-32.41767413,151.6835195,2,4066
"546","2420","SUGARLOAF","NSW",-32.38124101,151.6912683,2,4066
"547","2420","HILLDALE","NSW",-32.239696,151.685456,2,4066
"548","2420","BROOKFIELD","NSW",-32.239696,151.685456,2,4066
"549","2420","BENDOLBA","NSW",-32.239696,151.685456,2,4066
"550","2420","WALLARINGA","NSW",-32.45449922,151.6709688,2,4066
"551","2420","SALISBURY","NSW",-32.239696,151.685456,2,4066
"552","2420","UNDERBANK","NSW",-32.239696,151.685456,2,4066
"553","2420","WALLAROBBA","NSW",-32.239696,151.685456,2,4066
"554","2420","DINGADEE","NSW",-32.239696,151.685456,2,4066
"555","2420","BANDON GROVE","NSW",-32.239696,151.685456,2,4066
"556","2420","MAIN CREEK","NSW",-32.239696,151.685456,2,4066
"557","2420","MARSHDALE","NSW",-32.239696,151.685456,2,4066
"558","2420","BROWNMORE","NSW",-32.239696,151.685456,2,4066
"559","2420","CHICHESTER","NSW",-32.239696,151.685456,2,4066
"560","2420","WIRRAGULLA","NSW",-32.45415227,151.7352991,2,4066
"561","2420","ALISON","NSW",-32.239696,151.685456,2,4066
"562","2420","TABBIL CREEK","NSW",-32.42249509,151.7323463,2,4066
"563","2420","STROUD HILL","NSW",-32.37931999,151.8123007,2,4066
"564","2420","MARTINS CREEK","NSW",-32.239696,151.685456,2,4066
"565","2426","MOTO","NSW",-31.817926,152.595335,2,518
"566","2426","LANGLEY VALE","NSW",-31.817926,152.595335,2,518
"567","2426","COOPERNOOK","NSW",-31.817926,152.595335,2,518
"568","2428","ELIZABETH BEACH","NSW",-32.196739,152.454216,4,22699
"569","2428","COOMBA BAY","NSW",-32.196739,152.454216,4,22699
"570","2428","WALLINGAT","NSW",-32.3182948,152.4392095,4,22699
"571","2428","FORSTER SHOPPING VILLAGE","NSW",-32.196739,152.454216,4,22699
"572","2428","PACIFIC PALMS","NSW",-32.196739,152.454216,4,22699
"573","2428","BOOMERANG BEACH","NSW",-32.196739,152.454216,4,22699
"574","2428","WHOOTA","NSW",-32.196739,152.454216,4,22699
"575","2428","TIONA","NSW",-32.196739,152.454216,4,22699
"576","2428","BLUEYS BEACH","NSW",-32.196739,152.454216,4,22699
"577","2428","WALLIS LAKE","NSW",-32.2526026,152.4900719,4,22699
"578","2428","TARBUCK BAY","NSW",-32.196739,152.454216,4,22699
"579","2428","CHARLOTTE BAY","NSW",-32.196739,152.454216,4,22699
"580","2428","SANDBAR","NSW",-32.196739,152.454216,4,22699
"581","2428","SMITHS LAKE","NSW",-32.196739,152.454216,4,22699
"582","2428","SHALLOW BAY","NSW",-32.2197804,152.4166347,4,22699
"583","2428","BOOTI BOOTI","NSW",-32.196739,152.454216,4,22699
"584","2428","DARAWANK","NSW",-32.196739,152.454216,4,22699
"585","2428","TUNCURRY","NSW",-32.196739,152.454216,4,22699
"586","2428","FORSTER","NSW",-32.196739,152.454216,4,22699
"587","2428","COOMBA PARK","NSW",-32.196739,152.454216,4,22699
"588","2428","GREEN POINT","NSW",-32.196739,152.454216,4,22699
"589","2430","MONDROOK","NSW",-31.899311,152.503209,2,32568
"590","2430","HALLIDAYS POINT","NSW",-31.899311,152.503209,2,32568
"591","2430","MELINGA","NSW",-31.899311,152.503209,2,32568
"592","2430","MITCHELLS ISLAND","NSW",-31.899311,152.503209,2,32568
"593","2430","JONES ISLAND","NSW",-31.899311,152.503209,2,32568
"594","2430","TINONEE","NSW",-31.899311,152.503209,2,32568
"595","2430","TAREE SOUTH","NSW",-31.899311,152.503209,2,32568
"596","2430","HAPPY VALLEY","NSW",-31.899311,152.503209,2,32568
"597","2430","DIAMOND BEACH","NSW",-31.899311,152.503209,2,32568
"598","2430","CABBAGE TREE ISLAND","NSW",-31.94592129,152.5901573,2,32568
"599","2430","RAINBOW FLAT","NSW",-31.899311,152.503209,2,32568
"600","2430","FAILFORD","NSW",-31.899311,152.503209,2,32568
"601","2430","DUMARESQ ISLAND","NSW",-31.899311,152.503209,2,32568
"602","2430","LANSDOWNE FOREST","NSW",-31.74718966,152.5759597,2,32568
"603","2430","BOOTAWA","NSW",-31.899311,152.503209,2,32568
"604","2430","KIWARRAK","NSW",-31.899311,152.503209,2,32568
"605","2430","KOLODONG","NSW",-31.899311,152.503209,2,32568
"606","2430","CUNDLETOWN","NSW",-31.899311,152.503209,2,32568
"607","2430","CROKI","NSW",-31.899311,152.503209,2,32568
"608","2430","OXLEY ISLAND","NSW",-31.899311,152.503209,2,32568
"609","2430","HILLVILLE","NSW",-31.899311,152.503209,2,32568
"610","2430","WALLABI POINT","NSW",-31.899311,152.503209,2,32568
"611","2430","KOORAINGHAT","NSW",-31.899311,152.503209,2,32568
"612","2430","KUNDLE KUNDLE","NSW",-31.899311,152.503209,2,32568
"613","2430","GLENTHORNE","NSW",-31.899311,152.503209,2,32568
"614","2430","TAREE WEST","NSW",-31.899311,152.503209,2,32568
"615","2430","BOHNOCK","NSW",-31.899311,152.503209,2,32568
"616","2430","OLD BAR","NSW",-31.899311,152.503209,2,32568
"617","2430","TALLWOODS VILLAGE","NSW",-31.899311,152.503209,2,32568
"618","2430","GHINNI GHINNI","NSW",-31.899311,152.503209,2,32568
"619","2430","TAREE","NSW",-31.899311,152.503209,2,32568
"620","2430","CHATHAM","NSW",-31.899311,152.503209,2,32568
"621","2430","RED HEAD","NSW",-31.899311,152.503209,2,32568
"622","2430","POSSUM BRUSH","NSW",-31.899311,152.503209,2,32568
"623","2430","TAREE DC","NSW",0,0,2,32568
"624","2430","PURFLEET","NSW",-31.899311,152.503209,2,32568
"625","2430","MANNING POINT","NSW",-31.899311,152.503209,2,32568
"626","2430","PAMPOOLAH","NSW",-31.899311,152.503209,2,32568
"627","2430","BRIMBIN","NSW",-31.899311,152.503209,2,32568
"628","2430","UPPER LANSDOWNE","NSW",-31.899311,152.503209,2,32568
"629","2430","SALTWATER","NSW",-31.899311,152.503209,2,32568
"630","2430","BLACK HEAD","NSW",-31.899311,152.503209,2,32568
"631","2430","LANSDOWNE","NSW",-31.899311,152.503209,2,32568
"632","2440","GREENHILLS","NSW",-30.375791,153.019648,2,21373
"633","2440","SMITHTOWN","NSW",-30.375791,153.019648,2,21373
"634","2440","SEVEN OAKS","NSW",-30.375791,153.019648,2,21373
"635","2440","HAT HEAD","NSW",-30.375791,153.019648,2,21373
"636","2440","MILLBANK","NSW",-30.375791,153.019648,2,21373
"637","2440","GREENHILL","NSW",-31.04846286,152.8052748,2,21373
"638","2440","KEMPSEY","NSW",-30.375791,153.019648,2,21373
"639","2440","ALDAVILLA","NSW",-30.375791,153.019648,2,21373
"640","2440","SOUTH KEMPSEY","NSW",-30.375791,153.019648,2,21373
"641","2440","BURNT BRIDGE","NSW",-30.375791,153.019648,2,21373
"642","2440","TURNERS FLAT","NSW",-30.375791,153.019648,2,21373
"643","2440","BELLIMBOPINNI","NSW",-30.375791,153.019648,2,21373
"644","2440","AUSTRAL EDEN","NSW",-30.375791,153.019648,2,21373
"645","2440","HAMPDEN HALL","NSW",-30.375791,153.019648,2,21373
"646","2440","POLA CREEK","NSW",-30.375791,153.019648,2,21373
"647","2440","SKILLION FLAT","NSW",-30.375791,153.019648,2,21373
"648","2440","MUNGAY CREEK","NSW",-30.375791,153.019648,2,21373
"649","2440","MOPARRABAH","NSW",-30.375791,153.019648,2,21373
"650","2440","MOONEBA","NSW",-30.375791,153.019648,2,21373
"651","2440","CARRAI","NSW",-30.375791,153.019648,2,21373
"652","2440","GLADSTONE","NSW",-30.375791,153.019648,2,21373
"653","2440","COMARA","NSW",-30.375791,153.019648,2,21373
"654","2440","COLLOMBATTI","NSW",-30.375791,153.019648,2,21373
"655","2440","EAST KEMPSEY","NSW",-30.375791,153.019648,2,21373
"656","2440","RAINBOW REACH","NSW",-30.375791,153.019648,2,21373
"657","2440","LOWER CREEK","NSW",-30.375791,153.019648,2,21373
"658","2440","BELMORE RIVER","NSW",-30.375791,153.019648,2,21373
"659","2440","TOOROOKA","NSW",-30.375791,153.019648,2,21373
"660","2440","SHERWOOD","NSW",-30.375791,153.019648,2,21373
"661","2440","CORANGULA","NSW",-30.375791,153.019648,2,21373
"662","2440","VERGES CREEK","NSW",-30.375791,153.019648,2,21373
"663","2440","FREDERICKTON","NSW",-30.375791,153.019648,2,21373
"664","2440","YARRAVEL","NSW",-30.375791,153.019648,2,21373
"665","2440","DONDINGALONG","NSW",-30.375791,153.019648,2,21373
"666","2440","OLD STATION","NSW",-30.375791,153.019648,2,21373
"667","2440","KINCHELA","NSW",-30.375791,153.019648,2,21373
"668","2440","WILLAWARRIN","NSW",-30.375791,153.019648,2,21373
"669","2440","CLYBUCCA","NSW",-30.375791,153.019648,2,21373
"670","2440","WILLI WILLI","NSW",-30.375791,153.019648,2,21373
"671","2440","TEMAGOG","NSW",-30.375791,153.019648,2,21373
"672","2440","WEST KEMPSEY","NSW",-30.375791,153.019648,2,21373
"673","2440","SUMMER ISLAND","NSW",-30.375791,153.019648,2,21373
"674","2440","YESSABAH","NSW",-30.375791,153.019648,2,21373
"675","2440","CRESCENT HEAD","NSW",-30.375791,153.019648,2,21373
"676","2440","HICKEYS CREEK","NSW",-30.375791,153.019648,2,21373
"677","2440","DEEP CREEK","NSW",-30.375791,153.019648,2,21373
"678","2440","GEORGES CREEK","NSW",-30.375791,153.019648,2,21373
"679","2440","BELLBROOK","NSW",-30.375791,153.019648,2,21373
"680","2440","WITTITRIN","NSW",-30.375791,153.019648,2,21373
"681","2440","EUROKA","NSW",-30.375791,153.019648,2,21373
"682","2444","RIVERSIDE","NSW",-31.439614,152.87253,5,42618
"683","2444","NORTH SHORE","NSW",-31.439614,152.87253,5,42618
"684","2444","SETTLEMENT CITY","NSW",-31.439614,152.87253,5,42618
"685","2444","LIGHTHOUSE BEACH","NSW",-31.439614,152.87253,5,42618
"686","2444","THRUMSTER","NSW",-31.439614,152.87253,5,42618
"687","2444","FLYNNS BEACH","NSW",-31.439614,152.87253,5,42618
"688","2444","THE HATCH","NSW",-31.439614,152.87253,5,42618
"689","2444","PORT MACQUARIE","NSW",-31.439614,152.87253,5,42618
"690","2444","LIMEBURNERS CREEK","NSW",-31.439614,152.87253,5,42618
"691","2444","BLACKMANS POINT","NSW",-31.439614,152.87253,5,42618
"692","2444","PORT MACQUARIE BC","NSW",-31.439614,152.87253,5,42618
"693","2444","FERNBANK CREEK","NSW",-31.439614,152.87253,5,42618
"694","2445","JOLLY NOSE","NSW",-31.59057995,152.7845573,2,5873
"695","2445","GRANTS BEACH","NSW",-31.583037,152.820899,2,5873
"696","2445","LAKE CATHIE","NSW",-31.583037,152.820899,2,5873
"697","2445","BONNY HILLS","NSW",-31.583037,152.820899,2,5873
"698","2450","COFFS HARBOUR","NSW",-30.097726,152.658268,2,38299
"699","2450","UPPER ORARA","NSW",-30.097726,152.658268,2,38299
"700","2450","ULONG","NSW",-30.097726,152.658268,2,38299
"701","2450","SAPPHIRE BEACH","NSW",-30.097726,152.658268,2,38299
"702","2450","COFFS HARBOUR JETTY","NSW",-30.097726,152.658268,2,38299
"703","2450","GLENREAGH","NSW",-30.097726,152.658268,2,38299
"704","2450","BOAMBEE","NSW",-30.097726,152.658268,2,38299
"705","2450","SHERWOOD","NSW",-30.03087806,153.0454187,2,38299
"706","2450","LOWER BUCCA","NSW",-30.097726,152.658268,2,38299
"707","2450","COFFS HARBOUR DC","NSW",0,0,2,38299
"708","2450","KORORA","NSW",-30.097726,152.658268,2,38299
"709","2450","DAIRYVILLE","NSW",-30.097726,152.658268,2,38299
"710","2450","KARANGI","NSW",-30.097726,152.658268,2,38299
"711","2450","BROOKLANA","NSW",-30.097726,152.658268,2,38299
"712","2450","CORAMBA","NSW",-30.097726,152.658268,2,38299
"713","2450","BONVILLE","NSW",-30.37491129,153.0171326,2,38299
"714","2450","COFFS HARBOUR PLAZA","NSW",-30.097726,152.658268,2,38299
"715","2450","BUCCA","NSW",-30.097726,152.658268,2,38299
"716","2450","NANA GLEN","NSW",-30.097726,152.658268,2,38299
