ID,IntDate,Mode,STATE,PCODE,SA2,CED_AEC,CED_ABS,GCCSA,LGA,ID_2016,sampsrc,accesstype,PANEL_FLAG,CITIZEN,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A5,A6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A8_1,A8_2,A8_3,A8_4,A8_5,A8_6,A8_7,A9,A10,A11,A12_Order,A12_1,A12_2,A12_3,A12_4,A12_5,A12_8,A12_6,A12_7,A13_Order,A13_1,A13_2,A13_4,A13_5,A13_6,B1,B1_other,B2,B3,B4,B5,B6,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_1_other,B9_2,B9_2_other,B10,B11_1,B11_2,B12,B13,B13A,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B16,B17,B18_1,B18_2,B18_3,B18_4,B19_1,B19_2,B20_1,B20_2,B21_1,B21_2,C1_1,C1_2,C1_3,C1_4,C1_5,C2_Order,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C3_Order,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C4,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12,C13_Order,C13_1,C13_2,C13_3,C13_4,D1_Order,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D2_Order,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3_1_Order,D3_1,D3_2_Order,D3_2,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_Order,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D8_9,D8_10,D9_1,D9_2,D10_Order,D10_1,D10_2,D10_3,D10_4,D10_5,D10_6,D11_Order,D11_1,D11_2,D11_3,D12,D13,D14,E1,E2_Order,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3,E4,E5,E6_Order,E6_1,E6_2,E6_3,E6_4,E6_5,E6_6,E6_7,E6_8,E7,E8_1_Order,E8_1,E8_2_Order,E8_2,E9_Order,E9_1,E9_2,E9_3,F1,F2,F3,F4,F5_Order,F5_1,F5_2,F5_3,F5_4,F5_5,F5_6,F6_Order,F6_1,F6_2,F6_3,F6_4,F7,F8_Order,F8_1,F8_2,F8_3,F8_4,F9,F10_Order,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1,G2,G3,G4,G4_other,G5_Work,G5_A,G5_B,G5_C,G5_Code,G5_D,G5_E,G5_F,G6,H1,H2,AGE,H3_1,H3_2,H3_3,H4,H5_1,H5_2,H6,H6_other,H7,H8,I1,I1_other,I2_Work,I2_A,I2_B,I2_Code_2d,I2_Code_4d,I3,I4,I5,I6,I6_other,J1,J2,J3,J4,J5,J6,J7,J8_1,J8_2,J8_3,J8_4,J8_5,J8_6,J8_7,J8_8,J9,W0,W1,W2,W3,W4,W5,W6,doutcome,devicetype,devicedets,dem_age_ed,dem_age4,dem_age5_16,dem_ed,dem_gen,dem_gen_16,dem_home,dem_location,dem_st6_16,dem_vo4_16,wt_crs_gnaf,wt_lo_aec,wt_lo_enrol,wt_lo_gnaf,wt_pooled,StateMap
219821357,11-JUL-2019,2,3,4701,Rockhampton Region - East,157,305,6,34530, ,2,1, ,1,2,2,3,2,3,3,2,4,2,2,3,2,4,3,1,0,0,0,0,0,0,0, , , , , , , ,3,1,4,"_1,_3,_5,_2,_6,_4,_97,_na",1,1,0,0,0,0,0,0,"_2,_3,_1,_97,_na",0,0,0,1,0,4, ,2,1,1,2,4,2,2,6,3,7,2,4, ,4, ,3,2,2,2,6,4,2,0,0,1,0,0,0,0,0,4,999,2,6,0,7,2,2,2,2,2,2,1,2,5,2,2,"h,d,f,a,c,g,b,i,e",3,3,3,3,3,3,4,4,3,"h,d,f,a,c,g,b,i,e",3,3,3,3,2,3,3,4,3,4,4,1,1,2,2,2,2,2,2,1,2,1,4,"d,c,b,a",3,3,3,2,"j,c,f,a,h,g,d,e,i,b",2,1,1,1,2,1,1,1,2,1,"j,c,f,a,h,g,d,e,i,b",1,1,1,1,998,998,1,1,998,998,"_10,_3,_6,_1,_8,_7,_4,_5,_9,_2,_na",8,"_10,_3,_6,_1,_7,_4,_5,_9,_2,_na",4,3,4,2,2,3,4,2,2,"j,c,f,a,h,g,d,e,i,b",2,1,1,4,1,999,4,1,1,2,4,2,"b,f,e,a,d,c",2,4,2,3,3,2,"b,c,a",5,3,4,8,2,3,5,"a,f,d,c,e,g,b",5,3,4,5,4,5,3,1,1,3,"h,d,g,f,e,c,b,a",5,2,5,3,5,1,2,1,1,"_4,_3,_2,_1,_na",4,"_4,_3,_2,_1,_na",3,"b,c,a",5,5,5,3,1,4,999,"b,f,e,a,d,c",3,2,3,3,3,2,"d,c,b,a",3,4,2,4,3,"d,c,b,a",5,1,5,1,2,"b,f,e,a,d,c",1,998,1,1,2,1,16,14,2,1, ,1,Law lecturer,The teaching of students in very large undergrad courses.including the admin.
Also undertaking the required community service and undertaking eraser he and gaining a PhD.,University,2421,2,3,1,1,1,1956,63,2100,2100,2200,2,2,2,1, ,6,2,2, ,1,No answer,No answer,999,99999,999,999,999,999, ,999,999,999,999,999,999,999,0,0,0,0,0,0,0,1,999,999,999,999,999,999,999,999,0,2,6,2,3, ,1,1, ,3,32, , ,.663575717840741, , , ,.16159946396115,3
219821359,25-MAY-2019,2,4,5092,Modbury Heights,187,407,7,47700, ,2,1, ,1,2,4,2,3,4,2,3,4,4,4,4,4,2,2,1,0,0,0,0,0,0,0, , , , , , , ,1,1,4,"_2,_5,_1,_3,_6,_4,_97,_na",0,1,0,0,0,0,0,0,"_3,_1,_2,_97,_na",0,0,0,1,0,1, ,2,1,5,2,1,1,2,1,9,5,7,1, ,1, ,2, , ,2,6,5,5,0,1,0,0,0,1,0,0,4,1,9,0,5,3,1,2,1,2,998,2,9,0,5,9,3,"f,g,d,i,a,c,b,e,h",1,2,2,2,2,2,1,3,2,"f,g,d,i,a,c,b,e,h",3,4,3,3,3,4,4,4,4,3,3,3,3,1,2,2,1,1,2,3,2,2,4,"c,d,a,b",1,3,4,1,"i,j,c,a,b,f,h,e,g,d",2,1,1,2,2,1,2,2,2,1,"i,j,c,a,b,f,h,e,g,d",998,3,3,998,2,2,998,998,2,2,"_9,_10,_3,_1,_2,_6,_8,_5,_7,_4,_na",10,"_9,_3,_1,_2,_6,_8,_5,_7,_4,_na",6,3,4,2,3,3,4,2,2,"i,j,c,a,b,f,h,e,g,d",1,2,1,1,1,3,2,1,2,2,97,5,"c,e,f,d,b,a",3,1,3,2,1,2,"c,a,b",4,4,3,3,2,3,5,"f,c,a,d,b,e,g",3,4,3,4,3,2,1,1,4,3,"g,d,a,c,h,f,e,b",3,5,1,3,4,5,2,1,1,"_3,_4,_1,_2,_na",1,"_3,_4,_1,_2,_na",3,"c,a,b",4,4,3,2,2,2,3,"c,e,f,d,b,a",1,2,1,3,2,1,"c,d,a,b",2,4,1,2,2,"c,d,a,b",3,3,5,1,2,"c,e,f,d,b,a",1,2,2,1,2,1,16,7,2,5, ,1,Registered Nurse/Midwife,Caring for pregnant women through labour and delivery then care of babies up to six weeks.,Health,2540,2,2,1,1,2,1942,77,2100,2100,2100,2,998,5,10, ,1,3, , , , , , , , , , , , ,1,2,2,2,5,8,1,0,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,1,0,12,3,4, ,1,2, ,1,40, , ,.0844462281531365, , , ,.103518043086297,4
219821363,20-AUG-2019,1,1,2120,Pennant Hills - Cheltenham,106,104,1,14000, ,2,10, ,1,1,1,3,4,3,2,3,4,4,4,4,4,4,1,1,0,0,0,0,0,0,0, , , , , , , ,1,3,1,"_1,_2,_3,_4,_5,_6,_97,_na",1,1,0,0,1,0,0,0,"_1,_2,_3,_97,_na",0,0,0,1,0,1, ,3,1,5,2,4,1,8,9,2,5,1,1, ,1, ,3, , ,1,3,1,1,0,0,1,0,0,0,0,0,4,1,7,3,1,1,2,2,1,2,2,2,2,0,5,10,5,"a,b,c,d,e,f,g,h,i",2,3,2,3,1,2,4,4,3,"a,b,c,d,e,f,g,h,i",2,4,4,3,4,2,3,4,3,4,1,1,3,2,1,2,2,2,1,4,1,2,5,"a,b,c,d",2,4,2,2,"a,b,c,d,e,f,g,h,i,j",1,3,1,1,3,2,3,2,1,2,"a,b,c,d,e,f,g,h,i,j",2,1,2,2,2,998,1,998,2,2,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_na",1,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,",4,4,5,3,1,999,4,2,3,"a,b,c,d,e,f,g,h,i,j",3,3,3,5,2,5,3,2,3,4,97,97,"a,b,c,d,e,f",3,1,1,2,2,1,"a,b,c",5,3,2,999,1,3,2,"a,b,c,d,e,f,g",3,5,4,4,3,4,3,1,2,3,"a,b,c,d,e,f,g,h",5,2,3,4,2,1,3,4,1,"_1,_2,_3,_4,_na",2,"_1,_2,_3,_4,_na",4,"a,b,c",2,2,4,3,2,1,2,"a,b,c,d,e,f",3,3,3,3,2,2,"a,b,c,d",4,5,2,2,3,"a,b,c,d",2,2,2,1,3,"a,b,c,d,e,f",1,2,1,1,2,1,17,4,3,5, ,1,IT CONSULTANT,ADVISING COMPUTER RECORDS IT CONSULTING,I.T. SELLING,2600,1,2,1,2,1,1941,78,1101,1101,1101,2,1,1,7, ,6,4, , , , , , , , , , , , ,1,1,1,2,5,1,4,0,0,0,0,0,0,1,0,1,1,1,2,1,1,1,1,1, , ,3,4, ,1,1, ,1,11, , ,.193290990754211, , , ,.133981248365778,1
219821369,30-MAY-2019,2,4,5048,Brighton (SA),182,403,7,42600, ,2,1, ,1,2,3,3,4,2,2,3,4,4,4,4,4,4,999,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,3,3,2,"_6,_2,_5,_4,_1,_3,_97,_na",0,0,0,0,0,0,1,0,"_2,_1,_3,_97,_na",0,0,0,1,0,2, ,3,2,3,3,2,3,3,6,5,7,2,2, ,2, ,1, , ,2,1,1,2,0,0,0,0,0,1,0,0,4,3,4,5,4,0,998,998,2,2,998,998,4,4,3,6,1,"e,i,c,d,h,f,a,g,b",2,2,3,2,2,3,2,4,3,"e,i,c,d,h,f,a,g,b",3,2,2,2,3,3,2,3,3,4,2,3,2,2,2,2,2,2,2,3,4,4,4,"c,b,d,a",4,4,4,3,"c,e,f,g,j,a,b,h,i,d",2,2,2,1,1,2,2,1,2,2,"c,e,f,g,j,a,b,h,i,d",1,2,3,1,3,3,3,1,3,3,"_3,_5,_6,_7,_10,_1,_2,_8,_9,_4,_na",8,"_3,_5,_6,_7,_10,_1,_2,_9,_4,_na",4,3,3,2,2,3,3,2,2,"c,e,f,g,j,a,b,h,i,d",1,2,3,2,3,3,2,3,2,4,97,97,"e,a,b,f,c,d",4,3,2,3,3,4,"b,a,c",4,3,4,8,2,1,2,"d,e,b,f,c,g,a",3,2,2,3,3,2,3,1,1,1,"c,b,g,a,e,f,h,d",3,3,2,3,2,1,3,3,2,"_3,_2,_4,_1,_na",4,"_3,_2,_4,_1,_na",1,"b,a,c",3,3,3,3,2,1,2,"e,a,b,f,c,d",3,3,3,3,3,3,"c,b,d,a",3,2,2,2,4,"c,b,d,a",3,2,4,2,2,"e,a,b,f,c,d",1,2,2,1,1,1,17,0,1,5, ,1,Business manager International education,Business control,International education,1000,2,3,1,1,1,1948,71,1101,1101,1101,2,2,1,1, ,6,2,5, ,1,Teacher,Teacher,24,2400,3,2,1,2, ,1,2,2,2,5,12,1,0,0,0,1,0,0,0,0,1,1,2,2,2,1,2,1,1,2,6,6,4, ,2,1, ,1,40, , ,.750119584441065, , , ,.502788371269156,4
219821370,18-JUL-2019,1,1,2527,Albion Park - Macquarie Pass,150,147,2,16900, ,2,10, ,1,3,3,3,3,4,3,2,4,4,4,4,4,4,3,1,0,0,0,0,0,0,0, , , , , , , ,2,1,4,"_1,_2,_3,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,"_1,_2,_3,_97,_na",0,0,0,1,0,2, ,3,2,3,2,1,2,5,5,2,5,1,1, ,1, ,2, , ,2,1,1,1,0,1,1,0,0,0,0,0,3,1,7,7,2,0,1,998,1,998,2,998,9,2,3,9,2,"a,b,c,d,e,f,g,h,i",2,2,2,2,1,1,1,2,1,"a,b,c,d,e,f,g,h,i",2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,4,2,2,5,"a,b,c,d",2,3,3,3,"a,b,c,d,e,f,g,h,i,j",2,1,1,2,2,1,1,2,1,1,"a,b,c,d,e,f,g,h,i,j",998,2,3,3,2,2,2,2,2,2,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_na",999,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,", ,3,3,2,1,3,3,2,2,"a,b,c,d,e,f,g,h,i,j",2,2,3,3,2,3,2,3,3,3,97,5,"a,b,c,d,e,f",3,3,2,2,2,3,"a,b,c",3,3,4,5,3,3,3,"a,b,c,d,e,f,g",2,3,3,3,3,3,3,1,1,1,"a,b,c,d,e,f,g,h",2,3,2,4,1,1,3,3,2,"_1,_2,_3,_4,_na",1,"_1,_2,_3,_4,_na",3,"a,b,c",1,5,3,3,3,1,2,"a,b,c,d,e,f",3,3,2,3,3,3,"a,b,c,d",3,3,3,2,4,"a,b,c,d",3,3,3,3,3,"a,b,c,d,e,f",998,998,998,998,998,998,15,0,1,5, ,1,STOCKTAKE ASSISTANT AT WOOLWORTHS,HOUSE DUTIES,RETAIL,6211,5,2,2,2,2,1953,66,1101,1101,1101,2,998,998,2, ,6,3, , , , , , , , , , , , ,1,2,2,4,4,4,2,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,1, , ,6,4, ,2,2, ,1,12, , ,.325150836386431, , , ,.186724056916958,1
219821372,06-JUN-2019,2,1,2370,Glen Innes,135,130,2,13010, ,2,1, ,1,3,2,3,3,4,3,3,4,4,4,4,4,4,2,1,0,0,0,0,0,0,0, , , , , , , ,1,1,4,"_4,_1,_3,_2,_5,_6,_97,_na",0,0,0,0,0,0,1,0,"_1,_2,_3,_97,_na",0,0,0,1,0,3, ,2,1,1,4,2,2,10,7,3,9,0,3, ,3, ,2, , ,2,1,3,3,1,0,0,0,0,0,0,0,5,2,7,4,9,0,1,998,1,2,2,2,10,4,5,6,0,"g,f,b,i,h,a,d,e,c",2,2,1,1,1,2,2,2,2,"g,f,b,i,h,a,d,e,c",2,2,3,2,2,3,2,3,3,3,1,1,2,2,2,2,2,2,2,5,2,2,5,"d,c,a,b",3,3,2,2,"h,c,g,i,j,a,e,d,b,f",3,3,2,3,1,1,3,3,2,1,"h,c,g,i,j,a,e,d,b,f",2,2,2,2,2,2,2,2,2,2,"_8,_3,_7,_9,_10,_1,_5,_4,_2,_6,_na",10,"_8,_3,_7,_9,_1,_5,_4,_2,_6,_na",6,3,3,2,2,3,3,1,1,"h,c,g,i,j,a,e,d,b,f",2,3,3,3,3,3,2,3,3,3,97,5,"d,a,c,b,e,f",2,1,2,4,1,3,"a,b,c",3,3,3,10,4,3,3,"b,f,g,e,c,a,d",3,2,2,3,2,3,3,2,3,1,"h,f,c,e,g,b,a,d",3,4,2,5,1,3,3,2,3,"_4,_3,_1,_2,_na",4,"_4,_3,_1,_2,_na",1,"a,b,c",2,2,2,1,4,2,2,"d,a,c,b,e,f",3,3,1,3,3,1,"d,c,a,b",3,1,2,2,5,"d,c,a,b",3,3,3,2,4,"d,a,c,b,e,f",1,2,2,1,998,1,14,0,999,5, ,1,Cleaner,Cleaning motel rooms,Hospitality,8112,4,2,1,2,2,1926,93,1101,1101,1101,2,998,998,2, ,2,3, , , , , , , , , , , , ,1,2,2,2,2,6,3,0,0,0,0,0,1,0,0,1,1,999,1,999,2,1,2,1,0,12,6,4, ,2,2, ,1,12, , ,.624755084071991, , , ,.307079374390956,1
219821373,12-JUL-2019,1,5,6230,East Bunbury - Glen Iris,239,507,10,51190, ,2,10, ,1,4,4,3,4,4,3,3,4,4,4,4,4,4,3,1,0,0,0,0,0,0,0, , , , , , , ,3,4,3,"_1,_2,_3,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,"_1,_2,_3,_97,_na",0,0,0,1,0,2, ,2,1,5,2,3,1,5,8,5,3,4,1, ,1, ,1, , ,2,1,1,2,1,0,0,0,0,0,0,0,4,2,6,3,4,3,2,2,1,1,2,2,6,4,5,5,5,"a,b,c,d,e,f,g,h,i",999,999,999,999,999,999,999,999,999,"a,b,c,d,e,f,g,h,i",999,999,999,999,999,999,999,999,999,3,3,1,2,2,2,2,2,2,2,4,4,5,5,"a,b,c,d",4,2,2,1,"a,b,c,d,e,f,g,h,i,j",1,3,2,1,2,2,2,2,1,1,"a,b,c,d,e,f,g,h,i,j",998,998,998,998,998,998,998,998,2,2,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_na",999,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,", ,3,5,2,3,3,999,2,2,"a,b,c,d,e,f,g,h,i,j",999,2,2,5,2,4,2,2,3,4,3,5,"a,b,c,d,e,f",1,3,3,1,2,1,"a,b,c",4,4,2,2,2,2,1,"a,b,c,d,e,f,g",2,2,4,5,1,3,3,3,2,1,"a,b,c,d,e,f,g,h",1,1,1,3,1,1,1,1,2,"_1,_2,_3,_4,_na",2,"_1,_2,_3,_4,_na",1,"a,b,c",3,5,2,3,2,2,3,"a,b,c,d,e,f",2,2,2,3,3,3,"a,b,c,d",3,4,2,3,5,"a,b,c,d",2,4,2,2,2,"a,b,c,d,e,f",998,998,998,998,998,1,16,1,7,7, ,1,OFFICE ADMINISTRATION,"ADMINISTRATION, CLERK DUTIES ETC",REGISTERED TRAINING COMPANY,5311,5,4,1,2,2,1981,38,1101,1101,1101,2,2,2,7, ,4,4, , , , , , , , , , , , ,3,2,1,4,4,2,1,0,0,0,0,0,0,1,0,1,1,999,2,2,1,1,1,1, , ,4,1, ,2,2, ,3,50, , ,2.6329518377591, , , ,4.06304862812199,5
219821377,30-MAY-2019,2,5,6062,Bayswater - Embleton - Bedford,245,513,9,50420, ,2,1, ,1,2,2,2,3,2,1,2,4,3,3,4,4,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,1,4,"_5,_2,_1,_3,_4,_6,_97,_na",1,0,0,0,0,0,0,0,"_3,_1,_2,_97,_na",0,0,0,1,0,3, ,2,2,2,2,1,1,5,8,3,8,0,3, ,3, ,2, , ,2,6,3,3,0,0,0,0,0,1,0,0,5,5,7,4,9,0,1,2,1,2,1,2,8,3,5,2,0,"i,g,b,d,h,a,c,f,e",1,1,1,1,1,1,1,1,1,"i,g,b,d,h,a,c,f,e",2,2,3,2,3,3,2,3,3,3,2,1,1,2,2,2,2,2,2,5,3,3,2,"c,d,a,b",2,2,2,2,"g,i,a,e,j,f,b,h,c,d",1,2,1,3,2,1,2,3,1,2,"g,i,a,e,j,f,b,h,c,d",1,2,3,3,2,1,2,1,1,2,"_7,_9,_1,_5,_10,_6,_2,_8,_3,_4,_na",1,"_7,_9,_5,_10,_6,_2,_8,_3,_4,_na",3,3,3,2,2,3,3,2,2,"g,i,a,e,j,f,b,h,c,d",2,1,2,4,1,3,1,4,3,3,4,5,"c,e,a,d,f,b",2,2,2,2,2,2,"c,a,b",4,4,3,5,2,2,1,"a,c,b,e,d,g,f",1,2,1,3,1,1,1,1,2,1,"g,a,c,e,f,h,b,d",4,5,2,5,2,2,4,5,4,"_3,_4,_1,_2,_na",3,"_3,_4,_1,_2,_na",2,"c,a,b",2,2,2,3,1,2,2,"c,e,a,d,f,b",2,3,2,2,2,1,"c,d,a,b",3,4,3,3,5,"c,d,a,b",1,5,1,4,3,"c,e,a,d,f,b",998,1,998,1,1,1,17,2,1,2, ,1,Retail,Customer assistance,Liquor and gaming,6211,3,2,1,2,1,1967,52,1101,4102,4102,2,1,1,1, ,5,1, , , , , , , , , , , , ,1,2,2,3,5,8,1,0,0,0,0,0,0,1,0,1,1,1,2,1,2,2,1,1,1,6,5,2, ,2,1, ,1,50, , ,.239342234281256, , , ,.45238248365136,5
219821380,25-MAY-2019,2,3,4816,Northern Beaches,167,317,6,37010, ,2,1, ,1,2,2,2,1,3,2,2,3,3,4,4,4,4,3,1,0,0,0,0,0,0,0, , , , , , , ,999,1,4,"_1,_3,_5,_2,_4,_6,_97,_na",0,0,0,0,0,0,1,0,"_2,_1,_3,_97,_na",0,0,0,0,1,6, , ,3,4,999,999,4,999,4,4,3,1,999, ,999, , , , ,2,999,999,999,0,0,0,0,0,0,0,1,3,3,3,3,4,1,998,998,998,998,998,998,5,5,5,5,5,"e,a,h,c,d,g,f,i,b",2,4,4,4,4,3,2,4,3,"e,a,h,c,d,g,f,i,b",3,3,3,3,3,3,3,3,3,3,999,999,2,2,2,2,2,2,2,999,999,999,1,"b,a,c,d",2,3,2,2,"b,a,c,f,j,h,e,g,i,d",2,2,1,1,1,1,2,1,2,1,"b,a,c,f,j,h,e,g,i,d",998,998,998,998,998,998,998,998,998,998,"_2,_1,_3,_6,_10,_8,_5,_7,_9,_4,_na",6,"_2,_1,_3,_10,_8,_5,_7,_9,_4,_na",5,999,999,2,2,4,3,999,999,"b,a,c,f,j,h,e,g,i,d",3,1,1,1,3,3,2,3,2,3,4,999,"b,d,c,e,f,a",2,3,2,3,2,3,"b,a,c",999,999,999,999,999,999,999,"c,a,g,e,b,f,d",999,999,999,999,999,999,999,999,999,999,"f,g,a,b,e,d,h,c",999,999,999,999,999,999,999,999,999,"_2,_1,_3,_4,_na",999, , ,"b,a,c",999,999,999,999,999,999,999,"b,d,c,e,f,a",999,999,999,999,999,999,"b,a,c,d",999,999,999,999,999,"b,a,c,d",999,999,999,999,999,"b,d,c,e,f,a",999,999,999,999,999,999,18,999,999,2, ,1,999,999,999,99999,999,999,999,999,2,999,999,99999,99999,99999,999,999,999,999, ,999,999, , , , , , , , , , , , ,999,999,999,999,999,999,999,0,0,0,0,0,0,0,1,1,1,999,999,999,999,999,999,1,1,6,6,4, ,2,2, ,1,32, , ,.595664254611443, , , ,2.15294680283042,3
219821381,28-MAY-2019,2,3,4122,Mansfield (Qld),310,302,5,31000, ,2,1, ,1,3,3,3,4,4,3,2,3,4,4,4,4,4,3,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,3,2,4,"_1,_3,_4,_2,_5,_6,_97,_na",1,0,0,0,0,0,0,0,"_1,_3,_2,_97,_na",0,0,0,1,0,95, , ,2,2,3,4,2,5,6,5,5,5,1, ,96, ,3, ,999,2,1,1,1,0,0,0,0,0,1,0,0,4,3,6,4,5,5,2,2,998,998,2,2,6,3,5,5,5,"a,i,e,g,d,c,f,h,b",2,2,2,2,2,2,2,2,2,"a,i,e,g,d,c,f,h,b",2,3,2,2,2,4,2,3,3,3,3,1,2,1,2,2,2,2,1,4,3,3,5,"a,d,b,c",3,3,2,1,"c,g,b,h,i,a,f,d,e,j",2,2,2,2,1,1,3,2,2,1,"c,g,b,h,i,a,f,d,e,j",3,3,3,998,2,3,2,1,998,2,"_3,_7,_2,_8,_9,_1,_6,_4,_5,_10,_na",10,"_3,_7,_2,_8,_9,_1,_6,_4,_5,_na",6,3,3,2,2,3,2,2,2,"c,g,b,h,i,a,f,d,e,j",2,3,2,3,2,3,2,3,2,3,2,3,"a,d,b,e,c,f",3,3,2,2,2,2,"a,c,b",3,3,4,4,999,999,4,"b,a,g,f,e,d,c",2,1,2,5,3,4,3,1,999,1,"e,f,b,a,g,d,c,h",3,3,1,3,2,2,2,2,2,"_1,_4,_2,_3,_na",1,"_1,_4,_2,_3,_na",2,"a,c,b",4,5,5,3,3,2,3,"a,d,b,e,c,f",3,3,2,3,3,2,"a,d,b,c",3,3,2,3,3,"a,d,b,c",3,3,3,3,2,"a,d,b,e,c,f",1,2,2,1,2,2,18,3,4,96,Holiday,1,HR MANAGER,"•Developing and implementing HR strategies and initiatives aligned with the overall business strategy.
•Bridging management and employee relations by addressing demands, grievances or other issues.
•Managing the recruitment and selection process.",EDUCATION,1323,1,3,1,2,2,1962,57,2100,2100,2100,2,1,1,7, ,5,2,999, ,1,No answer,No answer,999,99999,999,999,999,6, ,999,2,2,2,5,999,2,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,0,12,5,3, ,2,2, ,1,31, , ,.734992771948744, , , ,.915668974937887,3
219821384,01-JUL-2019,2,1,2039,Lilyfield - Rozelle,121,117,1,14170, ,2,1, ,1,2,2,4,2,3,1,1,4,1,3,4,4,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3,1,4,"_4,_1,_3,_2,_6,_5,_97,_na",1,1,1,0,0,0,0,0,"_3,_2,_1,_97,_na",0,0,0,1,0,1, ,2,1,3,2,4,1,7,8,3,4,7,1, ,4, ,2, ,2,2,1,1,4,0,0,0,0,1,0,0,0,3,2,8,3,5,7,998,998,1,2,2,998,3,3,4,9,5,"f,h,i,c,g,a,b,e,d",3,2,3,2,3,2,3,2,3,"f,h,i,c,g,a,b,e,d",4,2,2,3,2,3,4,3,3,4,2,1,2,2,2,1,1,1,1,3,2,2,4,"c,b,d,a",3,2,3,2,"i,b,f,d,j,h,a,g,e,c",1,2,2,2,2,2,3,2,3,1,"i,b,f,d,j,h,a,g,e,c",2,998,998,1,2,1,998,1,2,2,"_9,_2,_6,_4,_10,_8,_1,_7,_5,_3,_na",10,"_9,_2,_6,_4,_8,_1,_7,_5,_3,_na",1,3,3,1,1,2,3,1,1,"i,b,f,d,j,h,a,g,e,c",2,2,4,3,3,3,3,3,2,3,2,2,"c,d,b,f,e,a",2,2,2,4,2,4,"c,b,a",3,2,3,9,3,2,2,"f,b,c,e,g,a,d",3,3,3,4,2,3,2,1,1,1,"g,c,f,h,b,a,e,d",3,4,2,4,3,2,2,3,2,"_3,_2,_4,_1,_na",4,"_3,_2,_4,_1,_na",3,"c,b,a",4,4,3,3,1,2,2,"c,d,b,f,e,a",3,3,1,3,2,2,"c,b,d,a",3,2,2,3,4,"c,b,d,a",2,2,4,2,2,"c,d,b,f,e,a",1,998,998,1,998,1,18,5,3,1, ,1,Design Coordinator,- manage and coordinate design for infrastructure projects
- manage and coordinate interfaces for infrastructure projects,Infrastructure Industry
Civil Contractor delivering design and construction,2300,2,2,1,2,2,1988,31,7107,7107,7107,2,6,998,19, ,3,2,1, ,1,Project Engineer,"Manage construction works on infrastructure projects- financial, engineering, quality, safety and environmental management",13,1331,2,1,2,1, ,2,2,2,2,5,23,3,0,0,0,0,0,0,1,0,1,1,2,2,1,1,2,1,1,0,12,1,1, ,1,2, ,2,11, , ,.995645421396984, , , ,.528431167373692,1
